商品コード,PowerDo管理商品名,店舗1商品管理番号,店舗1コントロールカラム/更新フラグ,店舗1商品名,モバイル用商品名,店舗1販売価格,定価,オープン価格フラグ,消費税,META Keyword,META Description,SKU(項目選択肢別在庫用)横軸項目名,SKU(項目選択肢別在庫用)縦軸項目名,詳細画像1,詳細画像説明1,詳細画像2,詳細画像説明2,詳細画像3,詳細画像説明3,詳細画像4,詳細画像説明4,詳細画像5,詳細画像説明5,詳細画像6,詳細画像説明6,詳細画像7,詳細画像説明7,詳細画像8,詳細画像説明8,詳細画像9,詳細画像説明9,詳細画像10,詳細画像説明10,店舗1画像URL1,店舗1画像URL2,店舗1画像URL3,店舗1画像URL4,店舗1画像URL5,店舗1画像URL6,店舗1画像URL7,店舗1画像URL8,店舗1画像URL9,店舗1画像URL10,掲載フラグ,注文ボタン,資料請求ボタン,商品問い合わせボタン,のし対応,送料,個別送料,重量,商品発売日,注文受付数,在庫タイプ,在庫数表示,店舗1在庫数,注意在庫数,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,予備11,予備12,予備13,予備14,予備15,予備16,予備17,予備18,予備19,予備20,項目選択肢,店舗1項目選択肢詳細値,店舗2項目選択肢詳細値,商品JANコード,課税対象,購入数入力エリア表示フラグ,最小購入制限数,販売単位数,販売単位名,個別手数料,手数料但書き,配送に関する備考,オススメコメント,非公開メモ,個別売切メッセージ,検索キーワード,生産地,ヘッダ(TITLE),代引料,店舗1PC用商品説明文,店舗1モバイル用商品説明文,店舗1PC用販売説明文,店舗1スマートフォン用商品説明文,SKUコード,並び順,JANコード,ISBNコード,送料係数,原価,店舗1項目選択肢用コントロールカラム,SKU(項目選択肢別在庫用)横軸選択肢子番号,SKU(項目選択肢別在庫用)横軸選択肢,SKU(項目選択肢別在庫用)縦軸選択肢子番号,SKU(項目選択肢別在庫用)縦軸選択肢,店舗1項目選択肢別在庫数,店舗2項目選択肢別在庫数,ストックギア連携,基本価格からの差額,商品個別掲載フラグ,商品個別名,店舗2SKU販売価格,SKUモバイル用商品名,個別注意在庫数,個別重量,楽天商品番号,楽天全商品ディレクトリID,楽天タグID,楽天PC用キャッチコピー,楽天モバイル用キャッチコピー,楽天送料区分1,楽天送料区分2,楽天商品情報レイアウト,楽天モバイル表示,楽天動画,楽天販売期間指定開始日,楽天販売期間指定終了日,楽天項目選択肢別在庫用残り表示閾値,楽天RAC番号,楽天闇市パスワード,楽天カタログ ID,楽天在庫戻しフラグ,楽天在庫切れ時の注文受付,楽天在庫あり時納期管理番号,楽天在庫切れ時納期管理番号,楽天ポイント変倍率,楽天ポイント変倍率適用期間,楽天ヘッダー・フッター・レフトナビ,楽天表示項目の並び順,楽天共通説明文（小）,楽天目玉商品,楽天共通説明文（大）,楽天レビュー本文表示,楽天あす楽配送管理番号,楽天海外配送管理番号,楽天サイズ表リンク,楽天再入荷お知らせボタン,楽天サーチ非表示,楽天医薬品説明文,楽天医薬品注意事項,楽天項目選択肢別在庫用取り寄せ可能表示,楽天商品個別 在庫戻しフラグ,楽天商品個別 在庫切れ時の注文受付,楽天商品個別 在庫あり時納期管理番号,楽天商品個別 在庫切れ時納期管理番号,Amazon商品カテゴリー,Amazon出品ID,Amazon商品名,AmazonASINコード,AmazonUPCコード,AmazonGTINコード,AmazonGCID,Amazonブランド,Amazonメーカー名,Amazonコンディション,Amazonコンディション説明,Amazon国外配送,Amazon通貨コード,Amazonパッケージ数,Amazonメーカー品番,Amazonブラウズノード1,Amazon商品タイプ,Amazon衣類大分類,Amazon商品を表現する言葉,Amazon注文から出荷までの日数,Amazon商品の入荷予定日,Amazon出品日,Amazonフルフィルメント・チャンネル,Amazon更新方法,Amazonセール価格,Amazonセール開始日,Amazonセール終了日,Amazonギフトメッセージ,Amazonギフト包装,カテゴリーパス,店舗1カテゴリー設定,優先度,1ページ複数形式,楽天カテゴリセット管理番号,ポンパレモール表示順位,取扱店舗1,取扱店舗2
ul_307s,整備スタンド,ul_307s,u, / （整備スタンド）, / （整備スタンド）,2058,2058,0,1,,,,,,整備スタンド,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/u-lix/ul_307s.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,工具,U-LIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/u-lix/ul_307s.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/u-lix/ul_307s.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,ul_307s,0,,,,,,,,,,,,,,,,,,,,,563162,,【工具　U-LIX】,【工具　U-LIX】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\工具:ブランド\U-LIX,u:u,,::,::,::,1,
ur_tube_700_19_23,VittoriaUltralightTube700C19/23C,ur_tube_700_19_23,u, / （VittoriaUltralightTube700C19/23C）, / （VittoriaUltralightTube700C19/23C）,945,945,0,1,,,,,,VittoriaUltralightTube700C19/23C,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/ur_tube_700_19_23.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,チューブ,Vittoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/ur_tube_700_19_23.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/ur_tube_700_19_23.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,ur_tube_700_19_23,0,,,,,,,,,,,,,,,,,,,,,563161,,【チューブ　Vittoria】,【チューブ　Vittoria】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\チューブ:ブランド\Vittoria,u:u,,::,::,::,1,
ur_tube_700_25_28,VittoriaUltralightTube700C25/28C,ur_tube_700_25_28,u, / （VittoriaUltralightTube700C25/28C）, / （VittoriaUltralightTube700C25/28C）,945,945,0,1,,,,,,VittoriaUltralightTube700C25/28C,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/ur_tube_700_25_28.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,チューブ,Vittoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/ur_tube_700_25_28.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/ur_tube_700_25_28.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,ur_tube_700_25_28,0,,,,,,,,,,,,,,,,,,,,,563161,,【チューブ　Vittoria】,【チューブ　Vittoria】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\チューブ:ブランド\Vittoria,u:u,,::,::,::,1,
valb_ext_42,Vittoriaバルブエクステンション42mm,valb_ext_42,u, / （Vittoriaバルブエクステンション42mm）, / （Vittoriaバルブエクステンション42mm）,1942,1942,0,1,,,,,,Vittoriaバルブエクステンション42mm,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/valb_ext_42.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,チューブ,Vittoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/valb_ext_42.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/valb_ext_42.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,valb_ext_42,0,,,,,,,,,,,,,,,,,,,,,563161,,【チューブ　Vittoria】,【チューブ　Vittoria】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\チューブ:ブランド\Vittoria,u:u,,::,::,::,1,
valb_ext_62,Vittoriaバルブエクステンション62mm,valb_ext_62,u, / （Vittoriaバルブエクステンション62mm）, / （Vittoriaバルブエクステンション62mm）,3675,3675,0,1,,,,,,Vittoriaバルブエクステンション62mm,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/valb_ext_62.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,チューブ,Vittoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/valb_ext_62.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/valb_ext_62.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,valb_ext_62,0,,,,,,,,,,,,,,,,,,,,,563161,,【チューブ　Vittoria】,【チューブ　Vittoria】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\チューブ:ブランド\Vittoria,u:u,,::,::,::,1,
vcs_03_bk,TRIGONVCS-03サドルBLACK,vcs_03_bk,u, / （TRIGONVCS-03サドルBLACK）, / （TRIGONVCS-03サドルBLACK）,16100,16100,0,1,,,,,,TRIGONVCS-03サドルBLACK,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/trigon/vcs_03_bk.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,サドル,TRIGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/trigon/vcs_03_bk.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/trigon/vcs_03_bk.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,vcs_03_bk,0,,,,,,,,,,,,,,,,,,,,,563161,,【サドル　TRIGON】,【サドル　TRIGON】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\サドル:ブランド\TRIGON,u:u,,::,::,::,1,
vcs_03_wh,TRIGONVCS-03サドルWHITE,vcs_03_wh,u, / （TRIGONVCS-03サドルWHITE）, / （TRIGONVCS-03サドルWHITE）,18112,18112,0,1,,,,,,TRIGONVCS-03サドルWHITE,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/trigon/vcs_03_wh.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,サドル,TRIGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/trigon/vcs_03_wh.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/trigon/vcs_03_wh.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,vcs_03_wh,0,,,,,,,,,,,,,,,,,,,,,563161,,【サドル　TRIGON】,【サドル　TRIGON】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\サドル:ブランド\TRIGON,u:u,,::,::,::,1,
velocita-p,DEDAVELOCITADropbar,velocita-p,u, / （DEDAVELOCITADropbar）, / （DEDAVELOCITADropbar）,10080,10080,0,1,,,,,,DEDAVELOCITADropbar,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/deda/velocita-p.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,ハンドル,DEDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/deda/velocita-p.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/deda/velocita-p.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,velocita-p,0,,,,,,,,,,,,,,,,,,,,,407699,,【ハンドル　DEDA】,【ハンドル　DEDA】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\ハンドル:ブランド\DEDA,u:u,,::,::,::,1,
vent_air_intake,SIDIヴェントエアインテーク,vent_air_intake,u, / （SIDIヴェントエアインテーク）, / （SIDIヴェントエアインテーク）,945,945,0,1,,,,,,SIDIヴェントエアインテーク,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/sidi/vent_air_intake.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,シューズ,SIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/sidi/vent_air_intake.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/sidi/vent_air_intake.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,vent_air_intake,0,,,,,,,,,,,,,,,,,,,,,563161,,【シューズ　SIDI】,【シューズ　SIDI】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\シューズ:ブランド\SIDI,u:u,,::,::,::,1,
vent_slider,SIDIヴェントスライダー,vent_slider,u, / （SIDIヴェントスライダー）, / （SIDIヴェントスライダー）,840,840,0,1,,,,,,SIDIヴェントスライダー,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/sidi/vent_slider.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,シューズ,SIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/sidi/vent_slider.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/sidi/vent_slider.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,vent_slider,0,,,,,,,,,,,,,,,,,,,,,563161,,【シューズ　SIDI】,【シューズ　SIDI】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\シューズ:ブランド\SIDI,u:u,,::,::,::,1,
vittoria_tire_levers,Vittoriaタイヤレバー,vittoria_tire_levers,u, / （Vittoriaタイヤレバー）, / （Vittoriaタイヤレバー）,630,630,0,1,,,,,,Vittoriaタイヤレバー,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/vittoria_tire_levers.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,工具,Vittoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/vittoria_tire_levers.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/vittoria_tire_levers.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,vittoria_tire_levers,0,,,,,,,,,,,,,,,,,,,,,563162,,【工具　Vittoria】,【工具　Vittoria】,4,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\工具:ブランド\Vittoria,u:u,,::,::,::,1,
w-f,AEROSPOKEWhiteFront,w-f,u, / （AEROSPOKEWhiteFront）, / （AEROSPOKEWhiteFront）,54600,54600,0,1,,,,,,AEROSPOKEWhiteFront,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/aerospoke/w-f.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,ホイール,AEROSPOKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/aerospoke/w-f.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/aerospoke/w-f.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,w-f,0,,,,,,,,,,,,,,,,,,,,,407713,,【ホイール　AEROSPOKE】,【ホイール　AEROSPOKE】,2,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\ホイール:ブランド\AEROSPOKE,u:u,,::,::,::,1,
w-r,AEROSPOKEWhiteRear,w-r,u, / （AEROSPOKEWhiteRear）, / （AEROSPOKEWhiteRear）,60900,60900,0,1,,,,,,AEROSPOKEWhiteRear,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/aerospoke/w-r.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,ホイール,AEROSPOKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/aerospoke/w-r.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/aerospoke/w-r.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,w-r,0,,,,,,,,,,,,,,,,,,,,,407713,,【ホイール　AEROSPOKE】,【ホイール　AEROSPOKE】,2,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\ホイール:ブランド\AEROSPOKE,u:u,,::,::,::,1,
wheel-b-f,BROTURESALLDAY42mmDeepWheelBLACKFront,wheel-b-f,u, / （BROTURESALLDAY42mmDeepWheelBLACKFront）, / （BROTURESALLDAY42mmDeepWheelBLACKFront）,16800,16800,0,1,,,,,,BROTURESALLDAY42mmDeepWheelBLACKFront,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-b-f.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,ホイール,BROTURES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-b-f.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-b-f.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,wheel-b-f,0,,,,,,,,,,,,,,,,,,,,,407713,,【ホイール　BROTURES】,【ホイール　BROTURES】,2,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\ホイール:ブランド\BROTURES,u:u,,::,::,::,1,
wheel-b-r,BROTURESALLDAY42mmDeepWheelBLACKRear,wheel-b-r,u, / （BROTURESALLDAY42mmDeepWheelBLACKRear）, / （BROTURESALLDAY42mmDeepWheelBLACKRear）,18900,18900,0,1,,,,,,BROTURESALLDAY42mmDeepWheelBLACKRear,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-b-r.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,ホイール,BROTURES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-b-r.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-b-r.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,wheel-b-r,0,,,,,,,,,,,,,,,,,,,,,407713,,【ホイール　BROTURES】,【ホイール　BROTURES】,2,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\ホイール:ブランド\BROTURES,u:u,,::,::,::,1,
wheel-b-set,BROTURESALLDAY42mmDeepWheelBLACKSet,wheel-b-set,u, / （BROTURESALLDAY42mmDeepWheelBLACKSet）, / （BROTURESALLDAY42mmDeepWheelBLACKSet）,33600,33600,0,1,,,,,,BROTURESALLDAY42mmDeepWheelBLACKSet,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-b-set.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,ホイール,BROTURES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-b-set.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-b-set.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,wheel-b-set,0,,,,,,,,,,,,,,,,,,,,,407713,,【ホイール　BROTURES】,【ホイール　BROTURES】,2,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\ホイール:ブランド\BROTURES,u:u,,::,::,::,1,
wheel-bl-f,BROTURESALLDAY42mmDeepWheelBLUEFront,wheel-bl-f,u, / （BROTURESALLDAY42mmDeepWheelBLUEFront）, / （BROTURESALLDAY42mmDeepWheelBLUEFront）,16800,16800,0,1,,,,,,BROTURESALLDAY42mmDeepWheelBLUEFront,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-bl-f.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,ホイール,BROTURES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-bl-f.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-bl-f.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,wheel-bl-f,0,,,,,,,,,,,,,,,,,,,,,407713,,【ホイール　BROTURES】,【ホイール　BROTURES】,2,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\ホイール:ブランド\BROTURES,u:u,,::,::,::,1,
wheel-bl-r,BROTURESALLDAY42mmDeepWheelBLUERear,wheel-bl-r,u, / （BROTURESALLDAY42mmDeepWheelBLUERear）, / （BROTURESALLDAY42mmDeepWheelBLUERear）,18900,18900,0,1,,,,,,BROTURESALLDAY42mmDeepWheelBLUERear,,,,,,,,,,,,,,,,,,,http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-bl-r.jpg,,,,,,,,,,1,1,0,1,0,0,,,,-1,0,,,,ホイール,BROTURES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-bl-r.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,"<div class=""row-fluid""><iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-bl-r.html"" frameborder=""0"" id=""skin-product"" scrolling=""no""></iframe></div>",,wheel-bl-r,0,,,,,,,,,,,,,,,,,,,,,407713,,【ホイール　BROTURES】,【ホイール　BROTURES】,2,,1,1,,,,0,,,,,,,,,,アイテム2カラム,Bootstrap,Bootstrap,自動選択,アイテムデフォルト,2,,,,0,0,,,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パーツ\ホイール:ブランド\BROTURES,u:u,,::,::,::,1,
